filename,tile_id,mse
tile_36487_mse_0.003044.png,36487,0.003044
tile_00955_mse_0.003039.png,955,0.003039
tile_14819_mse_0.003037.png,14819,0.003037
tile_15570_mse_0.003035.png,15570,0.003035
tile_32428_mse_0.003032.png,32428,0.003032
tile_46675_mse_0.003032.png,46675,0.003032
tile_47382_mse_0.003029.png,47382,0.003029
tile_62943_mse_0.003026.png,62943,0.003026
tile_07937_mse_0.003026.png,7937,0.003026
tile_01238_mse_0.003026.png,1238,0.003026
tile_57857_mse_0.003024.png,57857,0.003024
tile_06015_mse_0.003019.png,6015,0.003019
tile_66132_mse_0.003019.png,66132,0.003019
tile_42226_mse_0.003016.png,42226,0.003016
tile_25807_mse_0.003014.png,25807,0.003014
tile_06085_mse_0.003012.png,6085,0.003012
tile_51473_mse_0.003012.png,51473,0.003012
tile_62381_mse_0.003011.png,62381,0.003011
tile_51499_mse_0.003009.png,51499,0.003009
tile_69800_mse_0.003003.png,69800,0.003003
tile_49405_mse_0.002999.png,49405,0.002999
tile_34990_mse_0.002996.png,34990,0.002996
tile_38912_mse_0.002989.png,38912,0.002989
tile_49825_mse_0.002988.png,49825,0.002988
tile_65948_mse_0.002986.png,65948,0.002986
tile_10260_mse_0.002986.png,10260,0.002986
tile_25138_mse_0.002982.png,25138,0.002982
tile_33984_mse_0.002980.png,33984,0.00298
tile_49327_mse_0.002976.png,49327,0.002976
tile_61803_mse_0.002975.png,61803,0.002975
tile_46631_mse_0.002974.png,46631,0.002974
tile_00484_mse_0.002969.png,484,0.002969
tile_01501_mse_0.002968.png,1501,0.002968
tile_10966_mse_0.002968.png,10966,0.002968
tile_10771_mse_0.002965.png,10771,0.002965
tile_19911_mse_0.002963.png,19911,0.002963
tile_55969_mse_0.002963.png,55969,0.002963
tile_27187_mse_0.002963.png,27187,0.002963
tile_46600_mse_0.002960.png,46600,0.00296
tile_67173_mse_0.002958.png,67173,0.002958
tile_48958_mse_0.002951.png,48958,0.002951
tile_11976_mse_0.002948.png,11976,0.002948
tile_02545_mse_0.002947.png,2545,0.002947
tile_57286_mse_0.002947.png,57286,0.002947
tile_13516_mse_0.002931.png,13516,0.002931
tile_15249_mse_0.002931.png,15249,0.002931
tile_39689_mse_0.002923.png,39689,0.002923
tile_13846_mse_0.002921.png,13846,0.002921
tile_49981_mse_0.002921.png,49981,0.002921
tile_68696_mse_0.002921.png,68696,0.002921
tile_37685_mse_0.002916.png,37685,0.002916
tile_05490_mse_0.002915.png,5490,0.002915
tile_66851_mse_0.002915.png,66851,0.002915
tile_01923_mse_0.002914.png,1923,0.002914
tile_11872_mse_0.002911.png,11872,0.002911
tile_16276_mse_0.002905.png,16276,0.002905
tile_56796_mse_0.002904.png,56796,0.002904
tile_25053_mse_0.002895.png,25053,0.002895
tile_08280_mse_0.002893.png,8280,0.002893
tile_66943_mse_0.002890.png,66943,0.00289
tile_62123_mse_0.002890.png,62123,0.00289
tile_45408_mse_0.002886.png,45408,0.002886
tile_55178_mse_0.002886.png,55178,0.002886
tile_24404_mse_0.002885.png,24404,0.002885
tile_10996_mse_0.002885.png,10996,0.002885
tile_38170_mse_0.002874.png,38170,0.002874
tile_57316_mse_0.002868.png,57316,0.002868
tile_13243_mse_0.002867.png,13243,0.002867
tile_54839_mse_0.002866.png,54839,0.002866
tile_23645_mse_0.002864.png,23645,0.002864
tile_36857_mse_0.002863.png,36857,0.002863
tile_46106_mse_0.002862.png,46106,0.002862
tile_32501_mse_0.002862.png,32501,0.002862
tile_10615_mse_0.002862.png,10615,0.002862
tile_39810_mse_0.002861.png,39810,0.002861
tile_37698_mse_0.002857.png,37698,0.002857
tile_49084_mse_0.002857.png,49084,0.002857
tile_56964_mse_0.002857.png,56964,0.002857
tile_46613_mse_0.002856.png,46613,0.002856
tile_45349_mse_0.002856.png,45349,0.002856
tile_46551_mse_0.002854.png,46551,0.002854
tile_67751_mse_0.002852.png,67751,0.002852
tile_12438_mse_0.002845.png,12438,0.002845
tile_23402_mse_0.002844.png,23402,0.002844
tile_34243_mse_0.002842.png,34243,0.002842
tile_30139_mse_0.002835.png,30139,0.002835
tile_51060_mse_0.002834.png,51060,0.002834
tile_15923_mse_0.002833.png,15923,0.002833
tile_40904_mse_0.002833.png,40904,0.002833
tile_12694_mse_0.002833.png,12694,0.002833
tile_60401_mse_0.002830.png,60401,0.00283
tile_22089_mse_0.002822.png,22089,0.002822
tile_24624_mse_0.002814.png,24624,0.002814
tile_58187_mse_0.002812.png,58187,0.002812
tile_46802_mse_0.002810.png,46802,0.00281
tile_12913_mse_0.002810.png,12913,0.00281
tile_62723_mse_0.002809.png,62723,0.002809
tile_18362_mse_0.002808.png,18362,0.002808
tile_40172_mse_0.002807.png,40172,0.002807
tile_28393_mse_0.002806.png,28393,0.002806
tile_27489_mse_0.002806.png,27489,0.002806
tile_56208_mse_0.002803.png,56208,0.002803
tile_51041_mse_0.002801.png,51041,0.002801
tile_26539_mse_0.002801.png,26539,0.002801
tile_45756_mse_0.002799.png,45756,0.002799
tile_56283_mse_0.002795.png,56283,0.002795
tile_02072_mse_0.002794.png,2072,0.002794
tile_10898_mse_0.002794.png,10898,0.002794
tile_26219_mse_0.002791.png,26219,0.002791
tile_58009_mse_0.002791.png,58009,0.002791
tile_27548_mse_0.002789.png,27548,0.002789
tile_46785_mse_0.002777.png,46785,0.002777
tile_04092_mse_0.002772.png,4092,0.002772
tile_57160_mse_0.002772.png,57160,0.002772
tile_53281_mse_0.002767.png,53281,0.002767
tile_04491_mse_0.002764.png,4491,0.002764
tile_02804_mse_0.002764.png,2804,0.002764
tile_02593_mse_0.002762.png,2593,0.002762
tile_33098_mse_0.002762.png,33098,0.002762
tile_13924_mse_0.002760.png,13924,0.00276
tile_00441_mse_0.002759.png,441,0.002759
tile_21021_mse_0.002757.png,21021,0.002757
tile_29006_mse_0.002757.png,29006,0.002757
tile_51286_mse_0.002752.png,51286,0.002752
tile_00383_mse_0.002752.png,383,0.002752
tile_49616_mse_0.002751.png,49616,0.002751
tile_65715_mse_0.002750.png,65715,0.00275
tile_08877_mse_0.002750.png,8877,0.00275
tile_45844_mse_0.002750.png,45844,0.00275
tile_00039_mse_0.002747.png,39,0.002747
tile_49006_mse_0.002746.png,49006,0.002746
tile_52928_mse_0.002745.png,52928,0.002745
tile_35212_mse_0.002745.png,35212,0.002745
tile_24360_mse_0.002744.png,24360,0.002744
tile_43267_mse_0.002744.png,43267,0.002744
tile_06016_mse_0.002740.png,6016,0.00274
tile_09079_mse_0.002739.png,9079,0.002739
tile_69030_mse_0.002735.png,69030,0.002735
tile_46645_mse_0.002735.png,46645,0.002735
tile_64221_mse_0.002734.png,64221,0.002734
tile_67802_mse_0.002728.png,67802,0.002728
tile_27236_mse_0.002726.png,27236,0.002726
tile_56998_mse_0.002726.png,56998,0.002726
tile_62960_mse_0.002725.png,62960,0.002725
tile_12452_mse_0.002725.png,12452,0.002725
tile_67283_mse_0.002723.png,67283,0.002723
tile_05803_mse_0.002719.png,5803,0.002719
tile_44718_mse_0.002718.png,44718,0.002718
tile_17610_mse_0.002715.png,17610,0.002715
tile_26331_mse_0.002715.png,26331,0.002715
tile_53957_mse_0.002714.png,53957,0.002714
tile_47038_mse_0.002711.png,47038,0.002711
tile_63715_mse_0.002708.png,63715,0.002708
tile_68404_mse_0.002707.png,68404,0.002707
tile_29887_mse_0.002705.png,29887,0.002705
tile_21020_mse_0.002704.png,21020,0.002704
tile_57287_mse_0.002701.png,57287,0.002701
tile_34087_mse_0.002700.png,34087,0.0027
tile_26891_mse_0.002699.png,26891,0.002699
tile_08825_mse_0.002697.png,8825,0.002697
tile_15142_mse_0.002694.png,15142,0.002694
tile_03869_mse_0.002690.png,3869,0.00269
tile_07563_mse_0.002690.png,7563,0.00269
tile_23558_mse_0.002689.png,23558,0.002689
tile_40513_mse_0.002689.png,40513,0.002689
tile_17329_mse_0.002688.png,17329,0.002688
tile_00811_mse_0.002680.png,811,0.00268
tile_59676_mse_0.002680.png,59676,0.00268
tile_19161_mse_0.002678.png,19161,0.002678
tile_20468_mse_0.002672.png,20468,0.002672
tile_58293_mse_0.002670.png,58293,0.00267
tile_06427_mse_0.002669.png,6427,0.002669
tile_01806_mse_0.002669.png,1806,0.002669
tile_68703_mse_0.002668.png,68703,0.002668
tile_30219_mse_0.002663.png,30219,0.002663
tile_51946_mse_0.002662.png,51946,0.002662
tile_09408_mse_0.002661.png,9408,0.002661
tile_42710_mse_0.002657.png,42710,0.002657
tile_55760_mse_0.002655.png,55760,0.002655
tile_56908_mse_0.002652.png,56908,0.002652
tile_16981_mse_0.002651.png,16981,0.002651
tile_12861_mse_0.002649.png,12861,0.002649
tile_21859_mse_0.002648.png,21859,0.002648
tile_12542_mse_0.002646.png,12542,0.002646
tile_38532_mse_0.002646.png,38532,0.002646
tile_09371_mse_0.002646.png,9371,0.002646
tile_09590_mse_0.002646.png,9590,0.002646
tile_48507_mse_0.002645.png,48507,0.002645
tile_08517_mse_0.002643.png,8517,0.002643
tile_13039_mse_0.002641.png,13039,0.002641
tile_61587_mse_0.002640.png,61587,0.00264
tile_12071_mse_0.002633.png,12071,0.002633
tile_46097_mse_0.002631.png,46097,0.002631
tile_12482_mse_0.002630.png,12482,0.00263
tile_63319_mse_0.002627.png,63319,0.002627
tile_13460_mse_0.002626.png,13460,0.002626
tile_12436_mse_0.002625.png,12436,0.002625
tile_14540_mse_0.002624.png,14540,0.002624
tile_52181_mse_0.002624.png,52181,0.002624
tile_50286_mse_0.002621.png,50286,0.002621
tile_56830_mse_0.002619.png,56830,0.002619
tile_41640_mse_0.002618.png,41640,0.002618
tile_15667_mse_0.002617.png,15667,0.002617
tile_58125_mse_0.002615.png,58125,0.002615
tile_50741_mse_0.002613.png,50741,0.002613
tile_01872_mse_0.002612.png,1872,0.002612
tile_56216_mse_0.002611.png,56216,0.002611
tile_06257_mse_0.002610.png,6257,0.00261
tile_53420_mse_0.002610.png,53420,0.00261
tile_15398_mse_0.002609.png,15398,0.002609
tile_23703_mse_0.002607.png,23703,0.002607
tile_15273_mse_0.002606.png,15273,0.002606
tile_40514_mse_0.002605.png,40514,0.002605
tile_01224_mse_0.002605.png,1224,0.002605
tile_13024_mse_0.002602.png,13024,0.002602
tile_02687_mse_0.002599.png,2687,0.002599
tile_32286_mse_0.002598.png,32286,0.002598
tile_56369_mse_0.002591.png,56369,0.002591
tile_67557_mse_0.002591.png,67557,0.002591
tile_62759_mse_0.002588.png,62759,0.002588
tile_45564_mse_0.002587.png,45564,0.002587
tile_18534_mse_0.002587.png,18534,0.002587
tile_07957_mse_0.002585.png,7957,0.002585
tile_54740_mse_0.002585.png,54740,0.002585
tile_25034_mse_0.002584.png,25034,0.002584
tile_00859_mse_0.002584.png,859,0.002584
tile_40322_mse_0.002584.png,40322,0.002584
tile_60267_mse_0.002583.png,60267,0.002583
tile_13414_mse_0.002582.png,13414,0.002582
tile_01010_mse_0.002581.png,1010,0.002581
tile_19380_mse_0.002578.png,19380,0.002578
tile_07043_mse_0.002578.png,7043,0.002578
tile_57027_mse_0.002577.png,57027,0.002577
tile_54381_mse_0.002576.png,54381,0.002576
tile_21809_mse_0.002574.png,21809,0.002574
tile_45361_mse_0.002574.png,45361,0.002574
tile_30411_mse_0.002572.png,30411,0.002572
tile_51500_mse_0.002571.png,51500,0.002571
tile_39557_mse_0.002568.png,39557,0.002568
tile_66568_mse_0.002567.png,66568,0.002567
tile_08773_mse_0.002567.png,8773,0.002567
tile_62536_mse_0.002566.png,62536,0.002566
tile_17987_mse_0.002566.png,17987,0.002566
tile_56999_mse_0.002565.png,56999,0.002565
tile_27020_mse_0.002565.png,27020,0.002565
tile_11233_mse_0.002564.png,11233,0.002564
tile_02736_mse_0.002561.png,2736,0.002561
tile_49688_mse_0.002559.png,49688,0.002559
tile_53458_mse_0.002558.png,53458,0.002558
tile_14320_mse_0.002558.png,14320,0.002558
tile_45646_mse_0.002558.png,45646,0.002558
tile_60228_mse_0.002556.png,60228,0.002556
tile_46467_mse_0.002554.png,46467,0.002554
tile_64234_mse_0.002551.png,64234,0.002551
tile_63221_mse_0.002550.png,63221,0.00255
tile_14371_mse_0.002545.png,14371,0.002545
tile_48157_mse_0.002544.png,48157,0.002544
tile_46069_mse_0.002541.png,46069,0.002541
tile_37713_mse_0.002540.png,37713,0.00254
tile_48550_mse_0.002540.png,48550,0.00254
tile_60617_mse_0.002536.png,60617,0.002536
tile_09774_mse_0.002535.png,9774,0.002535
tile_46685_mse_0.002533.png,46685,0.002533
tile_54900_mse_0.002532.png,54900,0.002532
tile_26343_mse_0.002532.png,26343,0.002532
tile_00643_mse_0.002529.png,643,0.002529
tile_54002_mse_0.002527.png,54002,0.002527
tile_09589_mse_0.002521.png,9589,0.002521
tile_26363_mse_0.002520.png,26363,0.00252
tile_11181_mse_0.002520.png,11181,0.00252
tile_67291_mse_0.002519.png,67291,0.002519
tile_60351_mse_0.002517.png,60351,0.002517
tile_56596_mse_0.002517.png,56596,0.002517
tile_18264_mse_0.002516.png,18264,0.002516
tile_08253_mse_0.002515.png,8253,0.002515
tile_51545_mse_0.002514.png,51545,0.002514
tile_38325_mse_0.002513.png,38325,0.002513
tile_40694_mse_0.002512.png,40694,0.002512
tile_51258_mse_0.002509.png,51258,0.002509
tile_34312_mse_0.002507.png,34312,0.002507
tile_18548_mse_0.002504.png,18548,0.002504
tile_50579_mse_0.002503.png,50579,0.002503
tile_11466_mse_0.002501.png,11466,0.002501
tile_48057_mse_0.002501.png,48057,0.002501
tile_10573_mse_0.002500.png,10573,0.0025
tile_25448_mse_0.002500.png,25448,0.0025
tile_02390_mse_0.002498.png,2390,0.002498
tile_33239_mse_0.002497.png,33239,0.002497
tile_50962_mse_0.002497.png,50962,0.002497
tile_26345_mse_0.002494.png,26345,0.002494
tile_17317_mse_0.002494.png,17317,0.002494
tile_58190_mse_0.002493.png,58190,0.002493
tile_64088_mse_0.002487.png,64088,0.002487
tile_07906_mse_0.002486.png,7906,0.002486
tile_67061_mse_0.002486.png,67061,0.002486
tile_12882_mse_0.002484.png,12882,0.002484
tile_43439_mse_0.002483.png,43439,0.002483
tile_62938_mse_0.002481.png,62938,0.002481
tile_55697_mse_0.002480.png,55697,0.00248
tile_30347_mse_0.002479.png,30347,0.002479
tile_26722_mse_0.002479.png,26722,0.002479
tile_03052_mse_0.002476.png,3052,0.002476
tile_04751_mse_0.002475.png,4751,0.002475
tile_47507_mse_0.002474.png,47507,0.002474
tile_02945_mse_0.002471.png,2945,0.002471
tile_06761_mse_0.002471.png,6761,0.002471
tile_09137_mse_0.002470.png,9137,0.00247
tile_68978_mse_0.002470.png,68978,0.00247
tile_37138_mse_0.002468.png,37138,0.002468
tile_15909_mse_0.002467.png,15909,0.002467
tile_44204_mse_0.002463.png,44204,0.002463
tile_05513_mse_0.002458.png,5513,0.002458
tile_29826_mse_0.002458.png,29826,0.002458
tile_11182_mse_0.002458.png,11182,0.002458
tile_44222_mse_0.002458.png,44222,0.002458
tile_66655_mse_0.002457.png,66655,0.002457
tile_59949_mse_0.002457.png,59949,0.002457
tile_68254_mse_0.002455.png,68254,0.002455
tile_20637_mse_0.002453.png,20637,0.002453
tile_08691_mse_0.002452.png,8691,0.002452
tile_06723_mse_0.002452.png,6723,0.002452
tile_30100_mse_0.002452.png,30100,0.002452
tile_53925_mse_0.002449.png,53925,0.002449
tile_22451_mse_0.002449.png,22451,0.002449
tile_41440_mse_0.002449.png,41440,0.002449
tile_53268_mse_0.002448.png,53268,0.002448
tile_09934_mse_0.002448.png,9934,0.002448
tile_20596_mse_0.002445.png,20596,0.002445
tile_60077_mse_0.002444.png,60077,0.002444
tile_44719_mse_0.002442.png,44719,0.002442
tile_18616_mse_0.002436.png,18616,0.002436
tile_21858_mse_0.002430.png,21858,0.00243
tile_20704_mse_0.002430.png,20704,0.00243
tile_69927_mse_0.002430.png,69927,0.00243
tile_02352_mse_0.002428.png,2352,0.002428
tile_53533_mse_0.002427.png,53533,0.002427
tile_54568_mse_0.002426.png,54568,0.002426
tile_10065_mse_0.002420.png,10065,0.00242
tile_16032_mse_0.002419.png,16032,0.002419
tile_01128_mse_0.002418.png,1128,0.002418
tile_33598_mse_0.002418.png,33598,0.002418
tile_66285_mse_0.002417.png,66285,0.002417
tile_65976_mse_0.002417.png,65976,0.002417
tile_29494_mse_0.002415.png,29494,0.002415
tile_63058_mse_0.002415.png,63058,0.002415
tile_39554_mse_0.002413.png,39554,0.002413
tile_65795_mse_0.002412.png,65795,0.002412
tile_04045_mse_0.002412.png,4045,0.002412
tile_17581_mse_0.002409.png,17581,0.002409
tile_24261_mse_0.002405.png,24261,0.002405
tile_67981_mse_0.002403.png,67981,0.002403
tile_61164_mse_0.002403.png,61164,0.002403
tile_20045_mse_0.002401.png,20045,0.002401
tile_07174_mse_0.002395.png,7174,0.002395
tile_45451_mse_0.002395.png,45451,0.002395
tile_55442_mse_0.002391.png,55442,0.002391
tile_57012_mse_0.002390.png,57012,0.00239
tile_65591_mse_0.002390.png,65591,0.00239
tile_54899_mse_0.002390.png,54899,0.00239
tile_47505_mse_0.002389.png,47505,0.002389
tile_67495_mse_0.002388.png,67495,0.002388
tile_21834_mse_0.002387.png,21834,0.002387
tile_51650_mse_0.002385.png,51650,0.002385
tile_52038_mse_0.002384.png,52038,0.002384
tile_20071_mse_0.002384.png,20071,0.002384
tile_38958_mse_0.002383.png,38958,0.002383
tile_58292_mse_0.002383.png,58292,0.002383
tile_18181_mse_0.002381.png,18181,0.002381
tile_63587_mse_0.002380.png,63587,0.00238
tile_27426_mse_0.002374.png,27426,0.002374
tile_47585_mse_0.002370.png,47585,0.00237
tile_34817_mse_0.002367.png,34817,0.002367
tile_53491_mse_0.002367.png,53491,0.002367
tile_61099_mse_0.002367.png,61099,0.002367
tile_52868_mse_0.002366.png,52868,0.002366
tile_57909_mse_0.002366.png,57909,0.002366
tile_08068_mse_0.002364.png,8068,0.002364
tile_55200_mse_0.002364.png,55200,0.002364
tile_68144_mse_0.002361.png,68144,0.002361
tile_61821_mse_0.002360.png,61821,0.00236
tile_65991_mse_0.002360.png,65991,0.00236
tile_65187_mse_0.002359.png,65187,0.002359
tile_16877_mse_0.002356.png,16877,0.002356
tile_45343_mse_0.002355.png,45343,0.002355
tile_04026_mse_0.002351.png,4026,0.002351
tile_14836_mse_0.002350.png,14836,0.00235
tile_24246_mse_0.002349.png,24246,0.002349
tile_51849_mse_0.002347.png,51849,0.002347
tile_67280_mse_0.002345.png,67280,0.002345
tile_16281_mse_0.002345.png,16281,0.002345
tile_03526_mse_0.002344.png,3526,0.002344
tile_13889_mse_0.002343.png,13889,0.002343
tile_06791_mse_0.002342.png,6791,0.002342
tile_31815_mse_0.002341.png,31815,0.002341
tile_44791_mse_0.002341.png,44791,0.002341
tile_37636_mse_0.002339.png,37636,0.002339
tile_33179_mse_0.002339.png,33179,0.002339
tile_05967_mse_0.002339.png,5967,0.002339
tile_59857_mse_0.002337.png,59857,0.002337
tile_44970_mse_0.002337.png,44970,0.002337
tile_29082_mse_0.002331.png,29082,0.002331
tile_13902_mse_0.002331.png,13902,0.002331
tile_68503_mse_0.002330.png,68503,0.00233
tile_09444_mse_0.002330.png,9444,0.00233
tile_35443_mse_0.002330.png,35443,0.00233
tile_57762_mse_0.002330.png,57762,0.00233
tile_43897_mse_0.002329.png,43897,0.002329
tile_22926_mse_0.002329.png,22926,0.002329
tile_31925_mse_0.002329.png,31925,0.002329
tile_02344_mse_0.002329.png,2344,0.002329
tile_37828_mse_0.002326.png,37828,0.002326
tile_26349_mse_0.002325.png,26349,0.002325
tile_23216_mse_0.002325.png,23216,0.002325
tile_09199_mse_0.002323.png,9199,0.002323
tile_05452_mse_0.002323.png,5452,0.002323
tile_57956_mse_0.002322.png,57956,0.002322
tile_39564_mse_0.002320.png,39564,0.00232
tile_51322_mse_0.002316.png,51322,0.002316
tile_00319_mse_0.002314.png,319,0.002314
tile_08315_mse_0.002312.png,8315,0.002312
tile_00606_mse_0.002312.png,606,0.002312
tile_48113_mse_0.002311.png,48113,0.002311
tile_19354_mse_0.002310.png,19354,0.00231
tile_38793_mse_0.002306.png,38793,0.002306
tile_01772_mse_0.002305.png,1772,0.002305
tile_31062_mse_0.002304.png,31062,0.002304
tile_04991_mse_0.002303.png,4991,0.002303
tile_41345_mse_0.002300.png,41345,0.0023
tile_61130_mse_0.002299.png,61130,0.002299
tile_19955_mse_0.002297.png,19955,0.002297
tile_26481_mse_0.002293.png,26481,0.002293
tile_46504_mse_0.002293.png,46504,0.002293
tile_26499_mse_0.002292.png,26499,0.002292
tile_49608_mse_0.002291.png,49608,0.002291
tile_24777_mse_0.002289.png,24777,0.002289
tile_64936_mse_0.002289.png,64936,0.002289
tile_41029_mse_0.002289.png,41029,0.002289
tile_42004_mse_0.002286.png,42004,0.002286
tile_43345_mse_0.002286.png,43345,0.002286
tile_48528_mse_0.002285.png,48528,0.002285
tile_18970_mse_0.002283.png,18970,0.002283
tile_04800_mse_0.002283.png,4800,0.002283
tile_60801_mse_0.002282.png,60801,0.002282
tile_13459_mse_0.002282.png,13459,0.002282
tile_40517_mse_0.002281.png,40517,0.002281
tile_09611_mse_0.002281.png,9611,0.002281
tile_67189_mse_0.002280.png,67189,0.00228
tile_10845_mse_0.002278.png,10845,0.002278
tile_55984_mse_0.002277.png,55984,0.002277
tile_29455_mse_0.002276.png,29455,0.002276
tile_10777_mse_0.002276.png,10777,0.002276
tile_11382_mse_0.002275.png,11382,0.002275
tile_62963_mse_0.002275.png,62963,0.002275
tile_52011_mse_0.002269.png,52011,0.002269
tile_47023_mse_0.002268.png,47023,0.002268
tile_16848_mse_0.002267.png,16848,0.002267
tile_47662_mse_0.002267.png,47662,0.002267
tile_39297_mse_0.002266.png,39297,0.002266
tile_05651_mse_0.002265.png,5651,0.002265
tile_39625_mse_0.002264.png,39625,0.002264
tile_26359_mse_0.002264.png,26359,0.002264
tile_06588_mse_0.002264.png,6588,0.002264
tile_45117_mse_0.002263.png,45117,0.002263
tile_11635_mse_0.002261.png,11635,0.002261
tile_03094_mse_0.002260.png,3094,0.00226
tile_46661_mse_0.002258.png,46661,0.002258
tile_57379_mse_0.002258.png,57379,0.002258
tile_24666_mse_0.002258.png,24666,0.002258
tile_21908_mse_0.002257.png,21908,0.002257
tile_50961_mse_0.002257.png,50961,0.002257
tile_39921_mse_0.002256.png,39921,0.002256
tile_66561_mse_0.002254.png,66561,0.002254
tile_35974_mse_0.002254.png,35974,0.002254
tile_33272_mse_0.002253.png,33272,0.002253
tile_54541_mse_0.002253.png,54541,0.002253
tile_63791_mse_0.002252.png,63791,0.002252
tile_05367_mse_0.002250.png,5367,0.00225
tile_41663_mse_0.002249.png,41663,0.002249
tile_56448_mse_0.002248.png,56448,0.002248
tile_43303_mse_0.002247.png,43303,0.002247
tile_52610_mse_0.002247.png,52610,0.002247
tile_63103_mse_0.002247.png,63103,0.002247
tile_50728_mse_0.002247.png,50728,0.002247
tile_40758_mse_0.002245.png,40758,0.002245
tile_64352_mse_0.002244.png,64352,0.002244
tile_20015_mse_0.002243.png,20015,0.002243
tile_26726_mse_0.002243.png,26726,0.002243
tile_42876_mse_0.002237.png,42876,0.002237
tile_10310_mse_0.002235.png,10310,0.002235
tile_35767_mse_0.002234.png,35767,0.002234
tile_67506_mse_0.002233.png,67506,0.002233
tile_22837_mse_0.002232.png,22837,0.002232
tile_69980_mse_0.002231.png,69980,0.002231
tile_35432_mse_0.002231.png,35432,0.002231
tile_37167_mse_0.002230.png,37167,0.00223
tile_45422_mse_0.002229.png,45422,0.002229
tile_10643_mse_0.002229.png,10643,0.002229
tile_45557_mse_0.002228.png,45557,0.002228
tile_57387_mse_0.002226.png,57387,0.002226
tile_14686_mse_0.002225.png,14686,0.002225
tile_57011_mse_0.002223.png,57011,0.002223
tile_68378_mse_0.002220.png,68378,0.00222
tile_40576_mse_0.002219.png,40576,0.002219
tile_02603_mse_0.002219.png,2603,0.002219
tile_19369_mse_0.002218.png,19369,0.002218
tile_47296_mse_0.002218.png,47296,0.002218
tile_62992_mse_0.002218.png,62992,0.002218
tile_36940_mse_0.002218.png,36940,0.002218
tile_64755_mse_0.002217.png,64755,0.002217
tile_64741_mse_0.002217.png,64741,0.002217
tile_51140_mse_0.002214.png,51140,0.002214
tile_03253_mse_0.002213.png,3253,0.002213
tile_58848_mse_0.002213.png,58848,0.002213
tile_64883_mse_0.002212.png,64883,0.002212
tile_41657_mse_0.002211.png,41657,0.002211
tile_65947_mse_0.002210.png,65947,0.00221
tile_33732_mse_0.002209.png,33732,0.002209
tile_03293_mse_0.002209.png,3293,0.002209
tile_28631_mse_0.002208.png,28631,0.002208
tile_26853_mse_0.002208.png,26853,0.002208
tile_43738_mse_0.002207.png,43738,0.002207
tile_66766_mse_0.002207.png,66766,0.002207
tile_18379_mse_0.002207.png,18379,0.002207
tile_61469_mse_0.002206.png,61469,0.002206
tile_09411_mse_0.002205.png,9411,0.002205
tile_35365_mse_0.002204.png,35365,0.002204
tile_23101_mse_0.002203.png,23101,0.002203
tile_25684_mse_0.002203.png,25684,0.002203
tile_01658_mse_0.002203.png,1658,0.002203
tile_46625_mse_0.002203.png,46625,0.002203
tile_54266_mse_0.002203.png,54266,0.002203
tile_67484_mse_0.002201.png,67484,0.002201
tile_46200_mse_0.002201.png,46200,0.002201
tile_28202_mse_0.002200.png,28202,0.0022
tile_43999_mse_0.002199.png,43999,0.002199
tile_12486_mse_0.002199.png,12486,0.002199
tile_12950_mse_0.002197.png,12950,0.002197
tile_42832_mse_0.002197.png,42832,0.002197
tile_08843_mse_0.002196.png,8843,0.002196
tile_37376_mse_0.002196.png,37376,0.002196
tile_54677_mse_0.002196.png,54677,0.002196
tile_67258_mse_0.002195.png,67258,0.002195
tile_24379_mse_0.002194.png,24379,0.002194
tile_65980_mse_0.002194.png,65980,0.002194
tile_63680_mse_0.002194.png,63680,0.002194
tile_52029_mse_0.002190.png,52029,0.00219
tile_61647_mse_0.002189.png,61647,0.002189
tile_54061_mse_0.002187.png,54061,0.002187
tile_47357_mse_0.002187.png,47357,0.002187
tile_01302_mse_0.002187.png,1302,0.002187
tile_47711_mse_0.002185.png,47711,0.002185
tile_43888_mse_0.002185.png,43888,0.002185
tile_09120_mse_0.002185.png,9120,0.002185
tile_11999_mse_0.002185.png,11999,0.002185
tile_26297_mse_0.002184.png,26297,0.002184
tile_61890_mse_0.002184.png,61890,0.002184
tile_11344_mse_0.002184.png,11344,0.002184
tile_00427_mse_0.002184.png,427,0.002184
tile_42727_mse_0.002184.png,42727,0.002184
tile_04795_mse_0.002182.png,4795,0.002182
tile_33834_mse_0.002180.png,33834,0.00218
tile_33741_mse_0.002180.png,33741,0.00218
tile_53864_mse_0.002180.png,53864,0.00218
tile_00862_mse_0.002178.png,862,0.002178
tile_07803_mse_0.002178.png,7803,0.002178
tile_62948_mse_0.002177.png,62948,0.002177
tile_10399_mse_0.002175.png,10399,0.002175
tile_12992_mse_0.002174.png,12992,0.002174
tile_14685_mse_0.002173.png,14685,0.002173
tile_59333_mse_0.002173.png,59333,0.002173
tile_67195_mse_0.002173.png,67195,0.002173
tile_07739_mse_0.002171.png,7739,0.002171
tile_16771_mse_0.002171.png,16771,0.002171
tile_36465_mse_0.002171.png,36465,0.002171
tile_35044_mse_0.002169.png,35044,0.002169
tile_24090_mse_0.002169.png,24090,0.002169
tile_47440_mse_0.002168.png,47440,0.002168
tile_37216_mse_0.002167.png,37216,0.002167
tile_15831_mse_0.002167.png,15831,0.002167
tile_15017_mse_0.002164.png,15017,0.002164
tile_11739_mse_0.002163.png,11739,0.002163
tile_47053_mse_0.002163.png,47053,0.002163
tile_05940_mse_0.002163.png,5940,0.002163
